person,personLabel,relatieLabel,value,valueLabel,start,eind,punt
http://www.wikidata.org/entity/Q115836065,Edezius Goormachtigh,Beroep,http://www.wikidata.org/entity/Q1469535,rooms-katholiek priester,1867-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836065,Edezius Goormachtigh,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,1871-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836065,Edezius Goormachtigh,Werklocatie,http://www.wikidata.org/entity/Q83317,Mosoel,1871-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Beroep,http://www.wikidata.org/entity/Q114371470,coadjutor,1868-09-10T00:00:00Z,1870-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1870-07-02T00:00:00Z,1871-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1867-01-01T00:00:00Z,1901-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Werklocatie,http://www.wikidata.org/entity/Q3472219,Sint-Baafs-Vijve,1870-07-02T00:00:00Z,1871-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Werklocatie,http://www.wikidata.org/entity/Q2261514,Ettelgem,1869-02-15T00:00:00Z,1870-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q115836217,Pieter Plets,Werklocatie,http://www.wikidata.org/entity/Q3472086,Stene,1868-09-10T00:00:00Z,1869-02-15T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,1894-06-06T00:00:00Z,1897-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1886-01-01T00:00:00Z,1893-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q36180,schrijver,,,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1894-04-23T00:00:00Z,1897-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q435940,pater,1893-04-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1886-12-18T00:00:00Z,1893-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1886-01-01T00:00:00Z,1890-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1890-01-01T00:00:00Z,1893-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1890-01-01T00:00:00Z,1893-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1886-01-01T00:00:00Z,1890-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Werklocatie,http://www.wikidata.org/entity/Q76048,Kongo-Vrijstaat,1894-06-06T00:00:00Z,1897-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1859-01-12T00:00:00Z,1866-12-24T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1844-01-29T00:00:00Z,1859-01-12T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q114371470,coadjutor,1841-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q6051619,publicist,,,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q115705951,pastoor-deken,1866-12-24T00:00:00Z,1873-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1837-05-20T00:00:00Z,1873-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q270633,Torhout,1849-12-11T00:00:00Z,1859-01-12T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q3110836,Wakken,1860-11-14T00:00:00Z,1866-12-24T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q499588,Poperinge,1866-12-24T00:00:00Z,1873-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1841-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q1952054,Oostnieuwkerke,1844-01-29T00:00:00Z,1849-12-11T00:00:00Z,
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,Werklocatie,http://www.wikidata.org/entity/Q1012349,Kerkhove,1859-01-12T00:00:00Z,1860-11-14T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1899-09-27T00:00:00Z,1905-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1877-10-01T00:00:00Z,1883-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1876-06-10T00:00:00Z,1908-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1883-02-20T00:00:00Z,1899-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Werkgever,http://www.wikidata.org/entity/Q2185331,Sint-Janscollege,1877-10-01T00:00:00Z,1883-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Werklocatie,http://www.wikidata.org/entity/Q499588,Poperinge,1877-10-01T00:00:00Z,1883-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1883-02-20T00:00:00Z,1899-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Werklocatie,http://www.wikidata.org/entity/Q3012273,Wulveringem,1899-09-27T00:00:00Z,1905-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836854,Leo Vandorpe,Werklocatie,http://www.wikidata.org/entity/Q2352516,Rollegem-Kapelle,1905-02-17T00:00:00Z,1908-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1870-12-17T00:00:00Z,1903-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1869-12-01T00:00:00Z,1879-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1879-09-17T00:00:00Z,1885-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Beroep,http://www.wikidata.org/entity/Q1072363,bestuurder,1885-12-04T00:00:00Z,1903-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1869-12-01T00:00:00Z,1879-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Werkgever,http://www.wikidata.org/entity/Q120855954,Sint-Juliaansgesticht Brugge,1885-12-04T00:00:00Z,1903-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1885-12-04T00:00:00Z,1903-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Werklocatie,http://www.wikidata.org/entity/Q392337,Izegem,1879-09-17T00:00:00Z,1885-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q115836962,Edmond Soenen,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1869-12-01T00:00:00Z,1879-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1857-06-06T00:00:00Z,1901-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Beroep,http://www.wikidata.org/entity/Q1056391,rector,1877-02-07T00:00:00Z,1879-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1879-08-22T00:00:00Z,1901-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1857-10-01T00:00:00Z,1877-02-07T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1857-10-01T00:00:00Z,1863-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Werkgever,http://www.wikidata.org/entity/Q118369334,Sint-Jozefscollege Tielt,1863-09-01T00:00:00Z,1879-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Werklocatie,http://www.wikidata.org/entity/Q651811,Tielt,1863-09-01T00:00:00Z,1879-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Werklocatie,http://www.wikidata.org/entity/Q2199190,Dikkebus,1879-08-22T00:00:00Z,1901-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1857-10-01T00:00:00Z,1863-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Beroep,http://www.wikidata.org/entity/Q25378518,adjunct-directeur,1864-01-01T00:00:00Z,1882-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1860-06-02T00:00:00Z,1906-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1882-09-27T00:00:00Z,1906-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1861-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werkgever,http://www.wikidata.org/entity/Q120330461,"Congregatie van de Zusters van de Heilige Jozef, Oostende",1864-01-01T00:00:00Z,1882-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1861-01-01T00:00:00Z,1864-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werkgever,http://www.wikidata.org/entity/Q2480833,Onze-Lieve-Vrouwecollege,1864-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,1882-09-27T00:00:00Z,1906-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werklocatie,http://www.wikidata.org/entity/Q12996,Oostende,1864-01-01T00:00:00Z,1882-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q115837593,Constantin Thoma,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1861-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1845-05-17T00:00:00Z,1890-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Beroep,http://www.wikidata.org/entity/Q118395622,studiemeester,1843-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Beroep,http://www.wikidata.org/entity/Q1056391,rector,1859-01-01T00:00:00Z,1864-06-28T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1864-06-28T00:00:00Z,1890-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1843-01-01T00:00:00Z,1859-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werkgever,http://www.wikidata.org/entity/Q2480833,Onze-Lieve-Vrouwecollege,1859-01-01T00:00:00Z,1864-06-28T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1845-01-01T00:00:00Z,1851-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werkgever,http://www.wikidata.org/entity/Q1867263,Klein Seminarie Roeselare,1851-01-01T00:00:00Z,1859-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1843-01-01T00:00:00Z,1845-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werklocatie,http://www.wikidata.org/entity/Q2463781,Komen,1864-06-28T00:00:00Z,1890-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1845-01-01T00:00:00Z,1851-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,1851-01-01T00:00:00Z,1859-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1843-01-01T00:00:00Z,1845-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Werklocatie,http://www.wikidata.org/entity/Q12996,Oostende,1859-01-01T00:00:00Z,1864-06-28T00:00:00Z,
http://www.wikidata.org/entity/Q115837646,Gustaf François Marie Van Mullem,Beroep,http://www.wikidata.org/entity/Q1056310,subdiaken,,,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1888-04-16T00:00:00Z,1900-05-24T00:00:00Z,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Beroep,http://www.wikidata.org/entity/Q114371470,coadjutor,1883-02-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1907-05-24T00:00:00Z,1926-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Werklocatie,http://www.wikidata.org/entity/Q822783,Meulebeke,1883-02-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Werklocatie,http://www.wikidata.org/entity/Q705028,Outrijve,1907-05-24T00:00:00Z,1926-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Werklocatie,http://www.wikidata.org/entity/Q2354846,Sint-Denijs,1888-04-16T00:00:00Z,1900-05-24T00:00:00Z,
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,Beroep,http://www.wikidata.org/entity/Q114371470,coadjutor,1856-07-04T00:00:00Z,,
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1858-12-20T00:00:00Z,1900-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1856-05-28T00:00:00Z,1901-02-03T00:00:00Z,
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,Werklocatie,http://www.wikidata.org/entity/Q628733,Moorslede,1858-12-20T00:00:00Z,1900-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,Werklocatie,http://www.wikidata.org/entity/Q1023248,Oedelem,1856-07-04T00:00:00Z,,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1846-09-18T00:00:00Z,1863-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1843-01-01T00:00:00Z,1846-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1843-12-24T00:00:00Z,1893-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1863-01-28T00:00:00Z,1893-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1851-02-14T00:00:00Z,1863-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Werklocatie,http://www.wikidata.org/entity/Q328104,Blankenberge,1863-01-28T00:00:00Z,1867-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Werklocatie,http://www.wikidata.org/entity/Q2505670,Sint-Kruis,1867-03-06T00:00:00Z,1893-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Werklocatie,http://www.wikidata.org/entity/Q651811,Tielt,1843-01-01T00:00:00Z,1846-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Werklocatie,http://www.wikidata.org/entity/Q1023248,Oedelem,1846-09-18T00:00:00Z,1851-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1885-09-12T00:00:00Z,1886-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1884-12-20T00:00:00Z,1907-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Beroep,http://www.wikidata.org/entity/Q1162163,directeur,1904-08-26T00:00:00Z,1907-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1886-09-14T00:00:00Z,1904-08-26T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Werkgever,http://www.wikidata.org/entity/Q122877933,Congregatie van de Zusters van het Geloof,1904-08-26T00:00:00Z,1907-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Werklocatie,http://www.wikidata.org/entity/Q2566545,Rekkem,1886-09-14T00:00:00Z,1891-06-29T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Werklocatie,http://www.wikidata.org/entity/Q499588,Poperinge,1885-09-12T00:00:00Z,1886-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Werklocatie,http://www.wikidata.org/entity/Q651811,Tielt,1904-08-26T00:00:00Z,1907-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q115838569,Jerôme Vervaeke,Werklocatie,http://www.wikidata.org/entity/Q220145,Moeskroen,1891-06-29T00:00:00Z,1904-08-26T00:00:00Z,
http://www.wikidata.org/entity/Q115839088,August Laporta,Beroep,http://www.wikidata.org/entity/Q39631,arts,,,
http://www.wikidata.org/entity/Q115839088,August Laporta,Werklocatie,http://www.wikidata.org/entity/Q12460,Lier,,,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1846-12-19T00:00:00Z,1894-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1865-04-22T00:00:00Z,1894-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1846-01-01T00:00:00Z,1865-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Werkgever,http://www.wikidata.org/entity/Q119767161,Sint-Jozefsinstituut Torhout,1846-01-01T00:00:00Z,1865-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Werklocatie,http://www.wikidata.org/entity/Q822748,Ingelmunster,1869-12-09T00:00:00Z,1874-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Werklocatie,http://www.wikidata.org/entity/Q3472219,Sint-Baafs-Vijve,1865-04-22T00:00:00Z,1869-12-09T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Werklocatie,http://www.wikidata.org/entity/Q270633,Torhout,1846-01-01T00:00:00Z,1865-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115839320,Edouardus Vyncke,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1874-09-18T00:00:00Z,1894-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Beroep,http://www.wikidata.org/entity/Q36180,schrijver,,,
http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Beroep,http://www.wikidata.org/entity/Q201788,historicus,,,
http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Beroep,http://www.wikidata.org/entity/Q864380,biograaf,,,
http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1852-12-18T00:00:00Z,1900-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Beroep,http://www.wikidata.org/entity/Q1958649,schoolopziener,,,
